Category,Freq,Term,Total,loglift,logprob,topic_area
Topic6,747.0198688150189,businesses,4222.383379465454,1.0183,-5.7502,finance
Topic6,822.7434063298781,companies,6489.121965722892,0.6851,-5.6537,finance
Topic6,683.8432026577386,just,3786.0276246369594,1.039,-5.8386,finance
Topic6,867.4655473357338,covid,13030.695862309469,0.0409,-5.6007,finance
Topic6,588.2634128686577,community,2169.3872479392626,1.4454,-5.9891,finance
Topic6,857.1193791690614,company,25759.02956498237,-0.6526,-5.6127,finance
Topic6,643.6677295794802,care,4056.4587234682485,0.9095,-5.8991,finance
Topic6,662.3066603365604,support,5180.042894855365,0.6935,-5.8706,finance
Topic6,656.6355105381836,day,6779.7046348267,0.4158,-5.8792,finance
Topic6,625.6637307233244,crisis,4543.387208954049,0.7678,-5.9275,finance
Topic6,687.0324120992294,million,16341.73570618639,-0.4187,-5.8339,finance
Topic6,637.3066456474553,pandemic,6032.661255606521,0.5027,-5.9091,finance
Topic6,605.5387791207705,week,8880.919681695701,0.0648,-5.9602,finance
Topic7,168.71260394126915,pcr,169.6651920661313,2.7507,-7.2322,finance
Topic7,697.0446935134885,diagnostics,702.9155820198085,2.7479,-5.8136,finance
Topic7,91.16587417622274,labcorp,92.11846230176326,2.7459,-7.8477,finance
Topic7,83.41120120126774,eua,84.36378932534616,2.7449,-7.9366,finance
Topic7,90.00411461539323,everbridge,91.15550127942961,2.7436,-7.8605,finance
Topic7,71.77919173643977,ahf,72.73177986070334,2.7431,-8.0868,finance
Topic7,69.84052349026484,quantzig,70.7931116167019,2.7427,-8.1142,finance
Topic7,64.99385287416104,clia,65.94644100649488,2.7417,-8.1861,finance
Topic7,57.23917990475282,kluwer,58.191768029920915,2.7398,-8.3132,finance
Topic7,57.23917990475282,wolters,58.191768029920915,2.7398,-8.3132,finance
Topic7,46.57650456392006,ehr,47.529092687286514,2.736,-8.5193,finance
Topic7,45.6071704296714,genomics,46.55975856522877,2.7356,-8.5403,finance
Topic7,322.87248861160555,telehealth,329.68701960828935,2.7354,-6.5831,finance
Topic7,44.637836318774085,hipaa,45.590424443180105,2.7352,-8.5618,finance
Topic7,43.668502193379226,phishing,44.62109032113849,2.7347,-8.5838,finance
Topic7,42.69916807531328,ivd,43.65175619905365,2.7342,-8.6062,finance
Topic7,34.94449509447785,novacyt,35.897083222661635,2.7294,-8.8066,finance
Topic7,33.9751609767799,rad,34.927749100563396,2.7286,-8.8348,finance
Topic7,34.90792890900597,spendedge,35.897511962711825,2.7283,-8.8077,finance
Topic7,31.06715860936763,medtech,32.01974673446515,2.7261,-8.9243,finance
Topic7,30.095489961335264,cem,31.050489931472363,2.7251,-8.956,finance
Topic7,30.071423205944146,informatics,31.051287018540705,2.7242,-8.9568,finance
Topic7,27.189822122465443,coprimer,28.142410246179296,2.7219,-9.0576,finance
Topic7,27.189822120823266,ransomware,28.142410246233936,2.7219,-9.0576,finance
Topic7,25.251153878289074,qpcr,26.203742002074826,2.7193,-9.1315,finance
Topic7,25.251153867215077,vlp,26.20374200203863,2.7193,-9.1315,finance
Topic7,35.50075973345094,pathology,36.874971758419505,2.7183,-8.7908,finance
Topic7,23.312485632659843,configured,24.26507375802303,2.7162,-9.2114,finance
Topic7,265.404005742341,telemedicine,276.44452900983254,2.7155,-6.7792,finance
Topic7,22.34315151166559,ambulatory,23.295739635897423,2.7145,-9.2539,finance
Topic7,229.72968071621864,clinicians,242.62675377224775,2.7017,-6.9235,finance
Topic7,274.33035481881194,laboratories,296.14579735732576,2.6798,-6.7461,finance
Topic7,250.3982522927356,molecular,270.9404498633858,2.6774,-6.8374,finance
Topic7,280.1329936042964,detection,310.02870224243395,2.6549,-6.7251,finance
Topic7,89.64601215721599,triage,96.0850307605333,2.6869,-7.8645,finance
Topic7,1960.153131844401,healthcare,2340.7489933723487,2.5788,-4.7796,finance
Topic7,449.53448692951343,diagnostic,534.0163568816666,2.5841,-6.2522,finance
Topic7,42.430268116724555,ngs,44.66210043518237,2.705,-8.6125,finance
Topic7,144.7549831149684,sample,170.10301456143594,2.5949,-7.3854,finance
Topic7,287.13998096642484,physicians,360.3996379769542,2.5291,-6.7004,finance
Topic7,348.55862975353085,labs,447.079671764415,2.5074,-6.5066,finance
Topic7,107.50579395437595,sequencing,123.43256354977247,2.6181,-7.6829,finance
Topic7,75.99135498457002,genetics,84.54601610809648,2.6496,-8.0298,finance
Topic7,2448.0000720187654,care,4056.4587234682485,2.2513,-4.5574,finance
Topic7,1362.4534578181149,test,2193.8749142990678,2.2799,-5.1434,finance
Topic7,177.6192056476368,kit,220.01902894814853,2.5422,-7.1808,finance
Topic7,666.1416237176675,providers,1025.1767275576783,2.3252,-5.8589,finance
Topic7,1039.1419238411956,patient,1763.7386854514668,2.2273,-5.4143,finance
Topic7,680.4710856973105,tests,1107.7139507651557,2.269,-5.8376,finance
Topic7,229.04716185452543,laboratory,309.1650150909104,2.4563,-6.9265,finance
Topic7,1901.1338742553526,medical,3903.914681072906,2.0368,-4.8102,finance
Topic7,389.1751812938045,blood,595.0908555366766,2.3316,-6.3964,finance
Topic7,921.9807030890424,source,1718.7866845772062,2.1334,-5.5339,finance
Topic7,729.4031389409666,hospitals,1294.3150871928715,2.1828,-5.7682,finance
Topic7,1167.737901479779,testing,2422.1015086978114,2.0267,-5.2976,finance
Topic7,439.7390041056874,learning,709.3925367084665,2.2781,-6.2742,finance
Topic7,294.47540156298317,device,436.46529613928726,2.3628,-6.6752,finance
Topic7,1786.1115395913027,patients,4463.008893635949,1.8405,-4.8726,finance
Topic7,3844.3347874143833,health,14561.122891049787,1.4245,-4.106,finance
Topic7,1396.0698232850361,technology,3966.155144414723,1.7122,-5.119,finance
Topic7,3122.5443832259853,covid,13030.695862309469,1.3276,-4.314,finance
Topic7,463.6907398134818,solution,882.4443279125244,2.1128,-6.2212,finance
Topic7,684.2813925338643,systems,1595.3731734868986,1.9098,-5.832,finance
Topic7,967.4491785837098,platform,2727.5738970011435,1.7198,-5.4857,finance
Topic7,1067.5316603481845,use,3965.315581455284,1.4441,-5.3873,finance
Topic7,1207.5767617894567,email,5464.8001731944105,1.2466,-5.264,finance
Topic7,1222.5195304770489,help,5625.762054574943,1.2299,-5.2517,finance
Topic7,1068.7587170364354,protected,4488.602351540786,1.3213,-5.3862,finance
Topic7,716.8167478226186,community,2169.3872479392626,1.6489,-5.7856,finance
Topic7,792.1536198869942,solutions,2732.5482417803523,1.5181,-5.6856,finance
Topic7,574.8990359451049,organizations,1473.6266906939625,1.815,-6.0062,finance
Topic7,773.2779614576127,visit,2898.77506114759,1.4349,-5.7098,finance
Topic7,723.0461070027341,access,2494.782175981504,1.5178,-5.7769,finance
Topic7,1049.7612003305899,services,6100.853380004319,0.9964,-5.4041,finance
Topic7,1272.2396658780826,information,10302.762684813964,0.6647,-5.2119,finance
Topic7,922.6644605500345,support,5180.042894855365,1.031,-5.5331,finance
Topic7,931.939180498493,public,5327.383128716289,1.0129,-5.5231,finance
Topic7,966.9832227613539,com,6085.667462522058,0.9168,-5.4862,finance
Topic7,939.7479838091257,data,6464.272937119259,0.8279,-5.5148,finance
Topic7,936.9594772039409,global,11172.680352097013,0.2777,-5.5178,finance
Topic7,807.2586720413796,www,4775.384999361459,0.9787,-5.6668,finance
Topic7,781.9844276304349,available,4067.9568926234497,1.1072,-5.6986,finance
Topic7,898.0523997743991,company,25759.02956498237,-0.6,-5.5602,finance
Topic7,772.3150698870197,time,10500.709694609337,0.1465,-5.711,finance
Topic8,218.13194516092878,corn,219.08320957049102,2.881,-6.8463,finance
Topic8,217.13613625649592,wheat,218.0874006447942,2.881,-6.8509,finance
Topic8,148.42532038183833,bushel,149.37658476725926,2.8789,-7.2313,finance
Topic8,121.53847938810837,francolla,122.48974377165325,2.8775,-7.4311,finance
Topic8,115.55931680160549,vix,116.51485403036418,2.8771,-7.4816,finance
Topic8,107.59715442602861,cboe,108.54841881093091,2.8765,-7.553,finance
Topic8,118.34337952733522,melloy,119.50426147293456,2.8756,-7.4578,finance
Topic8,92.66002053984829,cbot,93.61128492459636,2.8751,-7.7024,finance
Topic8,76.72707772700136,buttigieg,77.6783421122855,2.873,-7.8911,finance
Topic8,75.73126880137,cooperman,76.68253318651638,2.8728,-7.9042,finance
Topic8,71.74803310021018,maley,72.69929748354095,2.8722,-7.9582,finance
Topic8,71.74803309928701,erian,72.69929748351879,2.8722,-7.9582,finance
Topic8,70.75222417256983,caucuses,71.70348855772079,2.872,-7.9722,finance
Topic8,114.44166233099031,tepper,116.52534991010067,2.8673,-7.4913,finance
Topic8,150.224666879891,soybean,153.3502228309319,2.8647,-7.2192,finance
Topic8,35.89891176963535,thukral,36.8501761561612,2.8592,-8.6507,finance
Topic8,32.86549726073361,yardeni,33.862589311684744,2.8554,-8.739,finance
Topic8,128.33164596924686,soybeans,132.4212544332843,2.854,-7.3768,finance
Topic8,28.928249291719403,spy,29.879513675749145,2.853,-8.8666,finance
Topic8,27.93244036349595,soy,28.88370475003841,2.8518,-8.9016,finance
Topic8,26.93663143777696,kostin,27.887895824156438,2.8506,-8.9379,finance
Topic8,25.94082251395875,kinahan,26.892086898443356,2.8493,-8.9756,finance
Topic8,25.940822503631413,gus,26.892086898503454,2.8493,-8.9756,finance
Topic8,25.940822487073344,soyoil,26.892086898253808,2.8493,-8.9756,finance
Topic8,28.795895046681753,paulsen,29.880585875843426,2.8483,-8.8711,finance
Topic8,2537.3213647847538,dow,2634.0335677327967,2.8479,-4.3925,finance
Topic8,24.945013585389287,victories,25.896277972617828,2.8479,-9.0147,finance
Topic8,24.945013581046183,trompiz,25.896277972822826,2.8479,-9.0147,finance
Topic8,273.1268270659167,averages,283.73593949696607,2.8472,-6.6214,finance
Topic8,59.42505958688365,gundlach,61.75649016275528,2.8468,-8.1467,finance
Topic8,98.62111056018684,cattle,102.52802844791674,2.8465,-7.6401,finance
Topic8,64.6704986385093,outnumbered,67.70990781011672,2.8394,-8.0621,finance
Topic8,653.5192947748026,sanders,713.6169661624381,2.7973,-5.749,finance
Topic8,77.75532116547976,ackman,82.62955953464666,2.8245,-7.8778,finance
Topic8,359.958577850403,stevens,401.5474321095583,2.776,-6.3454,finance
Topic8,81.8933395839965,breaker,87.60677233859529,2.8179,-7.826,finance
Topic8,278.3583630178907,bernie,316.42637757380515,2.7571,-6.6025,finance
Topic8,1078.9565359241956,jones,1330.4204196187877,2.6758,-5.2476,finance
Topic8,612.8517756495027,biden,738.091445950772,2.6994,-5.8133,finance
Topic8,231.33066190809603,fitzgerald,267.17729480449117,2.7413,-6.7875,finance
Topic8,453.00854317566007,bear,560.0837685877232,2.6731,-6.1155,finance
Topic8,165.84971847778232,bull,190.21926525444712,2.7482,-7.1203,finance
Topic8,667.0493135512673,highs,879.9709510335648,2.6083,-5.7285,finance
Topic8,329.3489871981197,imbert,405.2179156684027,2.678,-6.4343,finance
Topic8,2586.9561810512423,stocks,4360.0865937514245,2.3633,-4.3731,finance
Topic8,510.6388505823058,composite,694.7373976768612,2.5775,-5.9957,finance
Topic8,1698.9228952522592,points,3046.517057950523,2.3013,-4.7936,finance
Topic8,1770.5146343747958,trading,3550.2331278846355,2.1896,-4.7524,finance
Topic8,884.9665333712112,wall,1593.3368676636073,2.2973,-5.4458,finance
Topic8,375.0465525108467,rally,583.1162453481055,2.444,-6.3043,finance
Topic8,1000.2648144231216,street,2077.6739344044936,2.1543,-5.3234,finance
Topic8,1204.2791322528753,nasdaq,2760.764813282929,2.0557,-5.1377,finance
Topic8,954.4632415048126,futures,2030.3335838289786,2.1305,-5.3702,finance
Topic8,1181.636212047401,average,2846.419529477988,2.0062,-5.1567,finance
Topic8,3568.087375866829,market,13145.012340810512,1.5813,-4.0516,finance
Topic8,637.1151144294286,session,1222.9309714755314,2.2333,-5.7744,finance
Topic8,829.2774916488809,industrial,1888.8351992723108,2.0622,-5.5108,finance
Topic8,1912.53819684462,stock,6500.382843244673,1.6619,-4.6752,finance
Topic8,370.9831667434589,territory,616.5657406783358,2.3773,-6.3152,finance
Topic8,1659.9075041569286,cnbc,5837.852819340155,1.6277,-4.8169,finance
Topic8,1756.6867307506309,day,6779.7046348267,1.5348,-4.7602,finance
Topic8,1572.6512308163217,investors,6241.484275670866,1.5069,-4.8709,finance
Topic8,1801.1649266742788,week,8880.919681695701,1.2899,-4.7352,finance
Topic8,699.9515686277705,worst,1770.2378051393916,1.9575,-5.6804,finance
Topic8,809.4819633848905,record,2651.132882467521,1.699,-5.535,finance
Topic8,1189.0237817934153,monday,5634.078599294104,1.3296,-5.1505,finance
Topic8,827.997123533781,index,2934.7403134184797,1.62,-5.5124,finance
Topic8,982.8003417940344,tuesday,4631.726235039431,1.335,-5.341,finance
Topic8,797.1235101075073,fell,3508.0479662248413,1.4035,-5.5504,finance
Topic8,844.6851267708303,going,4056.736143899591,1.3162,-5.4924,finance
Topic8,990.1475708104207,economic,7273.920205436515,0.8911,-5.3335,finance
Topic8,729.0999569165472,higher,2970.5095957714675,1.4806,-5.6396,finance
Topic8,909.2382904411124,time,10500.709694609337,0.4387,-5.4188,finance
Topic8,847.6259325117322,markets,7337.860451406512,0.727,-5.4889,finance
Topic8,869.1964550481525,global,11172.680352097013,0.3317,-5.4638,finance
Topic8,750.1113680054111,just,3786.0276246369594,1.2665,-5.6112,finance
Topic8,749.1920203681416,high,4406.656946821007,1.1134,-5.6124,finance
Topic8,732.0749499016777,wednesday,4150.910043362801,1.1501,-5.6355,finance
Topic9,246.24749608820835,fintech,250.26077940959487,2.8701,-6.7241,finance
Topic9,147.0276935428828,gartner,149.81710574433083,2.8675,-7.2398,finance
Topic9,36.99337124322192,ambest,37.94311765207144,2.8609,-8.6197,finance
Topic9,36.83015417631539,bimonthly,37.93596252210946,2.8567,-8.6241,finance
Topic9,36.82364388380295,editorials,37.935677123101364,2.8565,-8.6243,finance
Topic9,27.75785547832007,gamers,28.707601944751616,2.8526,-8.9069,finance
Topic9,25.705045925865686,headsets,26.65524417394995,2.85,-8.9838,finance
Topic9,42.078233655282226,ipc,44.05967093878004,2.8402,-8.4909,finance
Topic9,21.342404186376026,ant,22.54257562886445,2.8315,-9.1697,finance
Topic9,13.391497772620495,bestweek,14.34124418153724,2.8177,-9.6358,finance
Topic9,13.39149777258547,peavy,14.341244181536977,2.8177,-9.6358,finance
Topic9,12.365329360774252,sharkey,13.315075769772116,2.8123,-9.7155,finance
Topic9,12.365329359682077,smb,13.315075769672656,2.8123,-9.7155,finance
Topic9,26.63044916973703,voip,28.685379803874703,2.8119,-8.9484,finance
Topic9,27.548547625323785,wan,29.695458024635965,2.8112,-8.9145,finance
Topic9,133.70052155832556,broadband,144.2207101792952,2.8105,-7.3348,finance
Topic9,43.194387446373135,advertise,47.0766741837184,2.8002,-8.4647,finance
Topic9,43.63003932324848,atms,48.045887868325835,2.7898,-8.4547,finance
Topic9,32.45718536960917,deloitte,35.81399351689708,2.7878,-8.7505,finance
Topic9,45.97878986376446,explores,51.090352735830955,2.7808,-8.4023,finance
Topic9,18.326099418438197,smbs,20.444666542842103,2.7769,-9.3221,finance
Topic9,39.277949672548395,journalism,43.94289953004856,2.774,-8.5598,finance
Topic9,15.309578088016796,indispensable,17.355626237267764,2.7608,-9.502,finance
Topic9,14.403948235303659,volunteerism,16.356329614153207,2.7591,-9.5629,finance
Topic9,25.197598668820106,crm,28.65090210211079,2.7578,-9.0037,finance
Topic9,14.288628572582548,logos,16.336986926062043,2.7523,-9.571,finance
Topic9,22.297444772604173,asp,25.618925356384942,2.7474,-9.126,finance
Topic9,39.862636398174516,agility,45.97573631506959,2.7436,-8.545,finance
Topic9,21.063140079738734,pos,24.60724614541782,2.7307,-9.1829,finance
Topic9,11.31515843099601,clicks,13.276828189723474,2.7264,-9.8043,finance
Topic9,72.34125863456394,bancorp,85.85486231783612,2.715,-7.949,finance
Topic9,69.54588046806253,philips,83.44781232144422,2.704,-7.9885,finance
Topic9,154.31343222525922,connectivity,196.10082174697757,2.6466,-7.1915,finance
Topic9,1085.9709693483164,digital,1541.6944709164527,2.5359,-5.2402,finance
Topic9,185.6592650812935,wireless,243.68325260785844,2.6143,-7.0065,finance
Topic9,662.0285289860442,cloud,950.8805437100842,2.5242,-5.7351,finance
Topic9,100.82381261534253,empower,129.76665959012226,2.6339,-7.6171,finance
Topic9,44.22741738069134,lifecycle,53.09198810387258,2.7036,-8.4411,finance
Topic9,130.4100586434756,talent,175.64502725283472,2.5885,-7.3598,finance
Topic9,1081.9669679910194,clients,1822.2784056889793,2.365,-5.2439,finance
Topic9,571.6646576526325,remote,989.307602803417,2.3378,-5.8819,finance
Topic9,2517.505275180041,customers,5532.010997364397,2.099,-4.3994,finance
Topic9,382.4780096881718,analytics,635.7609169285793,2.3781,-6.2838,finance
Topic9,657.7850339020385,communications,1222.2052904719897,2.2667,-5.7416,finance
Topic9,307.5913832236112,enterprise,505.2516609273638,2.39,-6.5017,finance
Topic9,194.47439953186202,agents,295.81933083336077,2.4668,-6.9601,finance
Topic9,754.9706496802354,organizations,1473.6266906939625,2.2175,-5.6038,finance
Topic9,827.5788296179992,customer,1733.9766601379238,2.1466,-5.5119,finance
Topic9,590.2223387105496,software,1158.4336217151258,2.2119,-5.8499,finance
Topic9,1182.9110878397096,solutions,2732.5482417803523,2.049,-5.1547,finance
Topic9,251.6379377283507,client,415.0303633460918,2.3859,-6.7024,finance
Topic9,600.7086207241431,mobile,1203.5715142601703,2.1913,-5.8323,finance
Topic9,319.0493841460871,internet,569.7039993207416,2.3065,-6.4651,finance
Topic9,1261.082860583984,service,3334.22813633865,1.914,-5.0907,finance
Topic9,1985.5504674006163,services,6100.853380004319,1.7637,-4.6368,finance
Topic9,330.59777867238046,secure,622.285858971537,2.2538,-6.4295,finance
Topic9,294.3152947321268,continuity,538.6571112016946,2.2818,-6.5458,finance
Topic9,1942.2513314492921,com,6085.667462522058,1.7442,-4.6588,finance
Topic9,1688.7930326304222,email,5464.8001731944105,1.7119,-4.7987,finance
Topic9,215.90756248341665,networks,369.57982004940516,2.3487,-6.8556,finance
Topic9,2798.1165032899094,business,11856.11044682668,1.4424,-4.2937,finance
Topic9,985.453274709878,visit,2898.77506114759,1.8073,-5.3373,finance
Topic9,1343.4217842606372,protected,4488.602351540786,1.6799,-5.0275,finance
Topic9,1207.980914077386,businesses,4222.383379465454,1.6348,-5.1337,finance
Topic9,817.8883144074546,leading,2559.887709929715,1.7453,-5.5237,finance
Topic9,1223.2404565749566,www,4775.384999361459,1.5243,-5.1212,finance
Topic9,545.8945955673826,network,1385.7081049541632,1.9547,-5.928,finance
Topic9,779.5238508291682,access,2494.782175981504,1.723,-5.5718,finance
Topic9,823.0808437111104,platform,2727.5738970011435,1.6881,-5.5174,finance
Topic9,1028.8863595498617,technology,3966.155144414723,1.5369,-5.2942,finance
Topic9,786.6514955438896,media,2730.163452497955,1.6419,-5.5627,finance
